Tanggal,Kode Produk,Nama Produk,Terjual,Alamat,Toko,Alamat ,Bulan,Tahun,Hari,Transaksi_ID
2025-06-07,E01,pentol telur puyuh,12.0,Alun Alun Utara,Toko Mang Eka,,6,2025,7,2025-06-07_Toko Mang Eka
2025-06-07,E02,pentol jamur,18.0,Alun Alun Utara,Toko Mang Eka,,6,2025,7,2025-06-07_Toko Mang Eka
2025-06-07,E03,pentol sosis,10.0,Alun Alun Utara,Toko Mang Eka,,6,2025,7,2025-06-07_Toko Mang Eka
2025-06-07,E04,pentol keju,16.0,Alun Alun Utara,Toko Mang Eka,,6,2025,7,2025-06-07_Toko Mang Eka
2025-06-07,E05,pentol mercon,10.0,Alun Alun Utara,Toko Mang Eka,,6,2025,7,2025-06-07_Toko Mang Eka
2025-07-07,E01,pentol telur puyuh,11.0,Alun Alun Utara,Toko Mang Eka,,7,2025,7,2025-07-07_Toko Mang Eka
2025-07-07,E02,pentol jamur,20.0,Alun Alun Utara,Toko Mang Eka,,7,2025,7,2025-07-07_Toko Mang Eka
2025-07-07,E03,pentol sosis,7.0,Alun Alun Utara,Toko Mang Eka,,7,2025,7,2025-07-07_Toko Mang Eka
2025-07-07,E04,pentol keju,15.0,Alun Alun Utara,Toko Mang Eka,,7,2025,7,2025-07-07_Toko Mang Eka
2025-07-07,E05,pentol mercon,8.0,Alun Alun Utara,Toko Mang Eka,,7,2025,7,2025-07-07_Toko Mang Eka
2025-08-07,E01,pentol telur puyuh,9.0,Alun Alun Utara,Toko Mang Eka,,8,2025,7,2025-08-07_Toko Mang Eka
2025-08-07,E02,pentol jamur,8.0,Alun Alun Utara,Toko Mang Eka,,8,2025,7,2025-08-07_Toko Mang Eka
2025-08-07,E03,pentol sosis,18.0,Alun Alun Utara,Toko Mang Eka,,8,2025,7,2025-08-07_Toko Mang Eka
2025-08-07,E04,pentol keju,14.0,Alun Alun Utara,Toko Mang Eka,,8,2025,7,2025-08-07_Toko Mang Eka
2025-08-07,E05,pentol mercon,18.0,Alun Alun Utara,Toko Mang Eka,,8,2025,7,2025-08-07_Toko Mang Eka
2025-09-07,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,9,2025,7,2025-09-07_Toko Mang Eka
2025-09-07,E02,pentol jamur,13.0,Alun Alun Utara,Toko Mang Eka,,9,2025,7,2025-09-07_Toko Mang Eka
2025-09-07,E03,pentol sosis,18.0,Alun Alun Utara,Toko Mang Eka,,9,2025,7,2025-09-07_Toko Mang Eka
2025-09-07,E04,pentol keju,6.0,Alun Alun Utara,Toko Mang Eka,,9,2025,7,2025-09-07_Toko Mang Eka
2025-09-07,E05,pentol mercon,15.0,Alun Alun Utara,Toko Mang Eka,,9,2025,7,2025-09-07_Toko Mang Eka
2025-10-07,E01,pentol telur puyuh,9.0,Alun Alun Utara,Toko Mang Eka,,10,2025,7,2025-10-07_Toko Mang Eka
2025-10-07,E02,pentol jamur,9.0,Alun Alun Utara,Toko Mang Eka,,10,2025,7,2025-10-07_Toko Mang Eka
2025-10-07,E03,pentol sosis,17.0,Alun Alun Utara,Toko Mang Eka,,10,2025,7,2025-10-07_Toko Mang Eka
2025-10-07,E04,pentol keju,11.0,Alun Alun Utara,Toko Mang Eka,,10,2025,7,2025-10-07_Toko Mang Eka
2025-10-07,E05,pentol mercon,8.0,Alun Alun Utara,Toko Mang Eka,,10,2025,7,2025-10-07_Toko Mang Eka
2025-11-07,E01,pentol telur puyuh,16.0,Alun Alun Utara,Toko Mang Eka,,11,2025,7,2025-11-07_Toko Mang Eka
2025-11-07,E02,pentol jamur,9.0,Alun Alun Utara,Toko Mang Eka,,11,2025,7,2025-11-07_Toko Mang Eka
2025-11-07,E03,pentol sosis,6.0,Alun Alun Utara,Toko Mang Eka,,11,2025,7,2025-11-07_Toko Mang Eka
2025-11-07,E04,pentol keju,8.0,Alun Alun Utara,Toko Mang Eka,,11,2025,7,2025-11-07_Toko Mang Eka
2025-11-07,E05,pentol mercon,14.0,Alun Alun Utara,Toko Mang Eka,,11,2025,7,2025-11-07_Toko Mang Eka
2025-12-07,E01,pentol telur puyuh,18.0,Alun Alun Utara,Toko Mang Eka,,12,2025,7,2025-12-07_Toko Mang Eka
2025-12-07,E02,pentol jamur,6.0,Alun Alun Utara,Toko Mang Eka,,12,2025,7,2025-12-07_Toko Mang Eka
2025-12-07,E03,pentol sosis,15.0,Alun Alun Utara,Toko Mang Eka,,12,2025,7,2025-12-07_Toko Mang Eka
2025-12-07,E04,pentol keju,13.0,Alun Alun Utara,Toko Mang Eka,,12,2025,7,2025-12-07_Toko Mang Eka
2025-12-07,E05,pentol mercon,14.0,Alun Alun Utara,Toko Mang Eka,,12,2025,7,2025-12-07_Toko Mang Eka
2025-01-08,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,1,2025,8,2025-01-08_Toko Mang Eka
2025-01-08,E02,pentol jamur,6.0,Alun Alun Utara,Toko Mang Eka,,1,2025,8,2025-01-08_Toko Mang Eka
2025-01-08,E03,pentol sosis,9.0,Alun Alun Utara,Toko Mang Eka,,1,2025,8,2025-01-08_Toko Mang Eka
2025-01-08,E04,pentol keju,12.0,Alun Alun Utara,Toko Mang Eka,,1,2025,8,2025-01-08_Toko Mang Eka
2025-01-08,E05,pentol mercon,19.0,Alun Alun Utara,Toko Mang Eka,,1,2025,8,2025-01-08_Toko Mang Eka
2025-02-08,E01,pentol telur puyuh,16.0,Alun Alun Utara,Toko Mang Eka,,2,2025,8,2025-02-08_Toko Mang Eka
2025-02-08,E02,pentol jamur,14.0,Alun Alun Utara,Toko Mang Eka,,2,2025,8,2025-02-08_Toko Mang Eka
2025-02-08,E03,pentol sosis,6.0,Alun Alun Utara,Toko Mang Eka,,2,2025,8,2025-02-08_Toko Mang Eka
2025-02-08,E04,pentol keju,5.0,Alun Alun Utara,Toko Mang Eka,,2,2025,8,2025-02-08_Toko Mang Eka
2025-02-08,E05,pentol mercon,12.0,Alun Alun Utara,Toko Mang Eka,,2,2025,8,2025-02-08_Toko Mang Eka
2025-03-08,E01,pentol telur puyuh,6.0,Alun Alun Utara,Toko Mang Eka,,3,2025,8,2025-03-08_Toko Mang Eka
2025-03-08,E02,pentol jamur,17.0,Alun Alun Utara,Toko Mang Eka,,3,2025,8,2025-03-08_Toko Mang Eka
2025-03-08,E03,pentol sosis,6.0,Alun Alun Utara,Toko Mang Eka,,3,2025,8,2025-03-08_Toko Mang Eka
2025-03-08,E04,pentol keju,19.0,Alun Alun Utara,Toko Mang Eka,,3,2025,8,2025-03-08_Toko Mang Eka
2025-03-08,E05,pentol mercon,9.0,Alun Alun Utara,Toko Mang Eka,,3,2025,8,2025-03-08_Toko Mang Eka
2025-04-08,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,4,2025,8,2025-04-08_Toko Mang Eka
2025-04-08,E02,pentol jamur,9.0,Alun Alun Utara,Toko Mang Eka,,4,2025,8,2025-04-08_Toko Mang Eka
2025-04-08,E03,pentol sosis,19.0,Alun Alun Utara,Toko Mang Eka,,4,2025,8,2025-04-08_Toko Mang Eka
2025-04-08,E04,pentol keju,9.0,Alun Alun Utara,Toko Mang Eka,,4,2025,8,2025-04-08_Toko Mang Eka
2025-04-08,E05,pentol mercon,6.0,Alun Alun Utara,Toko Mang Eka,,4,2025,8,2025-04-08_Toko Mang Eka
2025-05-08,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,5,2025,8,2025-05-08_Toko Mang Eka
2025-05-08,E02,pentol jamur,16.0,Alun Alun Utara,Toko Mang Eka,,5,2025,8,2025-05-08_Toko Mang Eka
2025-05-08,E03,pentol sosis,7.0,Alun Alun Utara,Toko Mang Eka,,5,2025,8,2025-05-08_Toko Mang Eka
2025-05-08,E04,pentol keju,16.0,Alun Alun Utara,Toko Mang Eka,,5,2025,8,2025-05-08_Toko Mang Eka
2025-05-08,E05,pentol mercon,9.0,Alun Alun Utara,Toko Mang Eka,,5,2025,8,2025-05-08_Toko Mang Eka
2025-06-08,E01,pentol telur puyuh,12.0,Alun Alun Utara,Toko Mang Eka,,6,2025,8,2025-06-08_Toko Mang Eka
2025-06-08,E02,pentol jamur,18.0,Alun Alun Utara,Toko Mang Eka,,6,2025,8,2025-06-08_Toko Mang Eka
2025-06-08,E03,pentol sosis,8.0,Alun Alun Utara,Toko Mang Eka,,6,2025,8,2025-06-08_Toko Mang Eka
2025-06-08,E04,pentol keju,16.0,Alun Alun Utara,Toko Mang Eka,,6,2025,8,2025-06-08_Toko Mang Eka
2025-06-08,E05,pentol mercon,14.0,Alun Alun Utara,Toko Mang Eka,,6,2025,8,2025-06-08_Toko Mang Eka
2025-07-08,E01,pentol telur puyuh,10.0,Alun Alun Utara,Toko Mang Eka,,7,2025,8,2025-07-08_Toko Mang Eka
2025-07-08,E02,pentol jamur,15.0,Alun Alun Utara,Toko Mang Eka,,7,2025,8,2025-07-08_Toko Mang Eka
2025-07-08,E03,pentol sosis,13.0,Alun Alun Utara,Toko Mang Eka,,7,2025,8,2025-07-08_Toko Mang Eka
2025-07-08,E04,pentol keju,11.0,Alun Alun Utara,Toko Mang Eka,,7,2025,8,2025-07-08_Toko Mang Eka
2025-07-08,E05,pentol mercon,12.0,Alun Alun Utara,Toko Mang Eka,,7,2025,8,2025-07-08_Toko Mang Eka
2025-08-08,E01,pentol telur puyuh,11.0,Alun Alun Utara,Toko Mang Eka,,8,2025,8,2025-08-08_Toko Mang Eka
2025-08-08,E02,pentol jamur,18.0,Alun Alun Utara,Toko Mang Eka,,8,2025,8,2025-08-08_Toko Mang Eka
2025-08-08,E03,pentol sosis,12.0,Alun Alun Utara,Toko Mang Eka,,8,2025,8,2025-08-08_Toko Mang Eka
2025-08-08,E04,pentol keju,11.0,Alun Alun Utara,Toko Mang Eka,,8,2025,8,2025-08-08_Toko Mang Eka
2025-08-08,E05,pentol mercon,5.0,Alun Alun Utara,Toko Mang Eka,,8,2025,8,2025-08-08_Toko Mang Eka
2025-09-08,E01,pentol telur puyuh,17.0,Alun Alun Utara,Toko Mang Eka,,9,2025,8,2025-09-08_Toko Mang Eka
2025-09-08,E02,pentol jamur,7.0,Alun Alun Utara,Toko Mang Eka,,9,2025,8,2025-09-08_Toko Mang Eka
2025-09-08,E03,pentol sosis,13.0,Alun Alun Utara,Toko Mang Eka,,9,2025,8,2025-09-08_Toko Mang Eka
2025-09-08,E04,pentol keju,10.0,Alun Alun Utara,Toko Mang Eka,,9,2025,8,2025-09-08_Toko Mang Eka
2025-09-08,E05,pentol mercon,16.0,Alun Alun Utara,Toko Mang Eka,,9,2025,8,2025-09-08_Toko Mang Eka
2025-10-08,E01,pentol telur puyuh,15.0,Alun Alun Utara,Toko Mang Eka,,10,2025,8,2025-10-08_Toko Mang Eka
2025-10-08,E02,pentol jamur,11.0,Alun Alun Utara,Toko Mang Eka,,10,2025,8,2025-10-08_Toko Mang Eka
2025-10-08,E03,pentol sosis,9.0,Alun Alun Utara,Toko Mang Eka,,10,2025,8,2025-10-08_Toko Mang Eka
2025-10-08,E04,pentol keju,5.0,Alun Alun Utara,Toko Mang Eka,,10,2025,8,2025-10-08_Toko Mang Eka
2025-10-08,E05,pentol mercon,13.0,Alun Alun Utara,Toko Mang Eka,,10,2025,8,2025-10-08_Toko Mang Eka
2025-11-08,E01,pentol telur puyuh,15.0,Alun Alun Utara,Toko Mang Eka,,11,2025,8,2025-11-08_Toko Mang Eka
2025-11-08,E02,pentol jamur,6.0,Alun Alun Utara,Toko Mang Eka,,11,2025,8,2025-11-08_Toko Mang Eka
2025-11-08,E03,pentol sosis,19.0,Alun Alun Utara,Toko Mang Eka,,11,2025,8,2025-11-08_Toko Mang Eka
2025-11-08,E04,pentol keju,8.0,Alun Alun Utara,Toko Mang Eka,,11,2025,8,2025-11-08_Toko Mang Eka
2025-11-08,E05,pentol mercon,6.0,Alun Alun Utara,Toko Mang Eka,,11,2025,8,2025-11-08_Toko Mang Eka
2025-12-08,E01,pentol telur puyuh,16.0,Alun Alun Utara,Toko Mang Eka,,12,2025,8,2025-12-08_Toko Mang Eka
2025-12-08,E02,pentol jamur,5.0,Alun Alun Utara,Toko Mang Eka,,12,2025,8,2025-12-08_Toko Mang Eka
2025-12-08,E03,pentol sosis,18.0,Alun Alun Utara,Toko Mang Eka,,12,2025,8,2025-12-08_Toko Mang Eka
2025-12-08,E04,pentol keju,14.0,Alun Alun Utara,Toko Mang Eka,,12,2025,8,2025-12-08_Toko Mang Eka
2025-12-08,E05,pentol mercon,20.0,Alun Alun Utara,Toko Mang Eka,,12,2025,8,2025-12-08_Toko Mang Eka
2025-01-09,E01,pentol telur puyuh,11.0,Alun Alun Utara,Toko Mang Eka,,1,2025,9,2025-01-09_Toko Mang Eka
2025-01-09,E02,pentol jamur,10.0,Alun Alun Utara,Toko Mang Eka,,1,2025,9,2025-01-09_Toko Mang Eka
2025-01-09,E03,pentol sosis,12.0,Alun Alun Utara,Toko Mang Eka,,1,2025,9,2025-01-09_Toko Mang Eka
2025-01-09,E04,pentol keju,9.0,Alun Alun Utara,Toko Mang Eka,,1,2025,9,2025-01-09_Toko Mang Eka
2025-01-09,E05,pentol mercon,14.0,Alun Alun Utara,Toko Mang Eka,,1,2025,9,2025-01-09_Toko Mang Eka
2025-02-09,E01,pentol telur puyuh,12.0,Alun Alun Utara,Toko Mang Eka,,2,2025,9,2025-02-09_Toko Mang Eka
2025-02-09,E02,pentol jamur,14.0,Alun Alun Utara,Toko Mang Eka,,2,2025,9,2025-02-09_Toko Mang Eka
2025-02-09,E03,pentol sosis,14.0,Alun Alun Utara,Toko Mang Eka,,2,2025,9,2025-02-09_Toko Mang Eka
2025-02-09,E04,pentol keju,18.0,Alun Alun Utara,Toko Mang Eka,,2,2025,9,2025-02-09_Toko Mang Eka
2025-02-09,E05,pentol mercon,11.0,Alun Alun Utara,Toko Mang Eka,,2,2025,9,2025-02-09_Toko Mang Eka
2025-03-09,E01,pentol telur puyuh,12.0,Alun Alun Utara,Toko Mang Eka,,3,2025,9,2025-03-09_Toko Mang Eka
2025-03-09,E02,pentol jamur,6.0,Alun Alun Utara,Toko Mang Eka,,3,2025,9,2025-03-09_Toko Mang Eka
2025-03-09,E03,pentol sosis,16.0,Alun Alun Utara,Toko Mang Eka,,3,2025,9,2025-03-09_Toko Mang Eka
2025-03-09,E04,pentol keju,5.0,Alun Alun Utara,Toko Mang Eka,,3,2025,9,2025-03-09_Toko Mang Eka
2025-03-09,E05,pentol mercon,8.0,Alun Alun Utara,Toko Mang Eka,,3,2025,9,2025-03-09_Toko Mang Eka
2025-04-09,E01,pentol telur puyuh,19.0,Alun Alun Utara,Toko Mang Eka,,4,2025,9,2025-04-09_Toko Mang Eka
2025-04-09,E02,pentol jamur,19.0,Alun Alun Utara,Toko Mang Eka,,4,2025,9,2025-04-09_Toko Mang Eka
2025-04-09,E03,pentol sosis,16.0,Alun Alun Utara,Toko Mang Eka,,4,2025,9,2025-04-09_Toko Mang Eka
2025-04-09,E04,pentol keju,20.0,Alun Alun Utara,Toko Mang Eka,,4,2025,9,2025-04-09_Toko Mang Eka
2025-04-09,E05,pentol mercon,13.0,Alun Alun Utara,Toko Mang Eka,,4,2025,9,2025-04-09_Toko Mang Eka
2025-05-09,E01,pentol telur puyuh,11.0,Alun Alun Utara,Toko Mang Eka,,5,2025,9,2025-05-09_Toko Mang Eka
2025-05-09,E02,pentol jamur,9.0,Alun Alun Utara,Toko Mang Eka,,5,2025,9,2025-05-09_Toko Mang Eka
2025-05-09,E03,pentol sosis,18.0,Alun Alun Utara,Toko Mang Eka,,5,2025,9,2025-05-09_Toko Mang Eka
2025-05-09,E04,pentol keju,8.0,Alun Alun Utara,Toko Mang Eka,,5,2025,9,2025-05-09_Toko Mang Eka
2025-05-09,E05,pentol mercon,11.0,Alun Alun Utara,Toko Mang Eka,,5,2025,9,2025-05-09_Toko Mang Eka
2025-06-09,E01,pentol telur puyuh,19.0,Alun Alun Utara,Toko Mang Eka,,6,2025,9,2025-06-09_Toko Mang Eka
2025-06-09,E02,pentol jamur,8.0,Alun Alun Utara,Toko Mang Eka,,6,2025,9,2025-06-09_Toko Mang Eka
2025-06-09,E03,pentol sosis,15.0,Alun Alun Utara,Toko Mang Eka,,6,2025,9,2025-06-09_Toko Mang Eka
2025-06-09,E04,pentol keju,20.0,Alun Alun Utara,Toko Mang Eka,,6,2025,9,2025-06-09_Toko Mang Eka
2025-06-09,E05,pentol mercon,9.0,Alun Alun Utara,Toko Mang Eka,,6,2025,9,2025-06-09_Toko Mang Eka
2025-07-09,E01,pentol telur puyuh,17.0,Alun Alun Utara,Toko Mang Eka,,7,2025,9,2025-07-09_Toko Mang Eka
2025-07-09,E02,pentol jamur,10.0,Alun Alun Utara,Toko Mang Eka,,7,2025,9,2025-07-09_Toko Mang Eka
2025-07-09,E03,pentol sosis,11.0,Alun Alun Utara,Toko Mang Eka,,7,2025,9,2025-07-09_Toko Mang Eka
2025-07-09,E04,pentol keju,9.0,Alun Alun Utara,Toko Mang Eka,,7,2025,9,2025-07-09_Toko Mang Eka
2025-07-09,E05,pentol mercon,9.0,Alun Alun Utara,Toko Mang Eka,,7,2025,9,2025-07-09_Toko Mang Eka
2025-08-09,E01,pentol telur puyuh,8.0,Alun Alun Utara,Toko Mang Eka,,8,2025,9,2025-08-09_Toko Mang Eka
2025-08-09,E02,pentol jamur,7.0,Alun Alun Utara,Toko Mang Eka,,8,2025,9,2025-08-09_Toko Mang Eka
2025-08-09,E03,pentol sosis,16.0,Alun Alun Utara,Toko Mang Eka,,8,2025,9,2025-08-09_Toko Mang Eka
2025-08-09,E04,pentol keju,16.0,Alun Alun Utara,Toko Mang Eka,,8,2025,9,2025-08-09_Toko Mang Eka
2025-08-09,E05,pentol mercon,18.0,Alun Alun Utara,Toko Mang Eka,,8,2025,9,2025-08-09_Toko Mang Eka
2025-09-09,E01,pentol telur puyuh,9.0,Alun Alun Utara,Toko Mang Eka,,9,2025,9,2025-09-09_Toko Mang Eka
2025-09-09,E02,pentol jamur,17.0,Alun Alun Utara,Toko Mang Eka,,9,2025,9,2025-09-09_Toko Mang Eka
2025-09-09,E03,pentol sosis,12.0,Alun Alun Utara,Toko Mang Eka,,9,2025,9,2025-09-09_Toko Mang Eka
2025-09-09,E04,pentol keju,20.0,Alun Alun Utara,Toko Mang Eka,,9,2025,9,2025-09-09_Toko Mang Eka
2025-09-09,E05,pentol mercon,5.0,Alun Alun Utara,Toko Mang Eka,,9,2025,9,2025-09-09_Toko Mang Eka
2025-10-09,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,10,2025,9,2025-10-09_Toko Mang Eka
2025-10-09,E02,pentol jamur,12.0,Alun Alun Utara,Toko Mang Eka,,10,2025,9,2025-10-09_Toko Mang Eka
2025-10-09,E03,pentol sosis,7.0,Alun Alun Utara,Toko Mang Eka,,10,2025,9,2025-10-09_Toko Mang Eka
2025-10-09,E04,pentol keju,18.0,Alun Alun Utara,Toko Mang Eka,,10,2025,9,2025-10-09_Toko Mang Eka
2025-10-09,E05,pentol mercon,19.0,Alun Alun Utara,Toko Mang Eka,,10,2025,9,2025-10-09_Toko Mang Eka
2025-11-09,E01,pentol telur puyuh,19.0,Alun Alun Utara,Toko Mang Eka,,11,2025,9,2025-11-09_Toko Mang Eka
2025-11-09,E02,pentol jamur,6.0,Alun Alun Utara,Toko Mang Eka,,11,2025,9,2025-11-09_Toko Mang Eka
2025-11-09,E03,pentol sosis,9.0,Alun Alun Utara,Toko Mang Eka,,11,2025,9,2025-11-09_Toko Mang Eka
2025-11-09,E04,pentol keju,20.0,Alun Alun Utara,Toko Mang Eka,,11,2025,9,2025-11-09_Toko Mang Eka
2025-11-09,E05,pentol mercon,5.0,Alun Alun Utara,Toko Mang Eka,,11,2025,9,2025-11-09_Toko Mang Eka
2025-12-09,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,12,2025,9,2025-12-09_Toko Mang Eka
2025-12-09,E02,pentol jamur,18.0,Alun Alun Utara,Toko Mang Eka,,12,2025,9,2025-12-09_Toko Mang Eka
2025-12-09,E03,pentol sosis,18.0,Alun Alun Utara,Toko Mang Eka,,12,2025,9,2025-12-09_Toko Mang Eka
2025-12-09,E04,pentol keju,11.0,Alun Alun Utara,Toko Mang Eka,,12,2025,9,2025-12-09_Toko Mang Eka
2025-12-09,E05,pentol mercon,8.0,Alun Alun Utara,Toko Mang Eka,,12,2025,9,2025-12-09_Toko Mang Eka
2025-01-10,E01,pentol telur puyuh,11.0,Alun Alun Utara,Toko Mang Eka,,1,2025,10,2025-01-10_Toko Mang Eka
2025-01-10,E02,pentol jamur,17.0,Alun Alun Utara,Toko Mang Eka,,1,2025,10,2025-01-10_Toko Mang Eka
2025-01-10,E03,pentol sosis,20.0,Alun Alun Utara,Toko Mang Eka,,1,2025,10,2025-01-10_Toko Mang Eka
2025-01-10,E04,pentol keju,14.0,Alun Alun Utara,Toko Mang Eka,,1,2025,10,2025-01-10_Toko Mang Eka
2025-01-10,E05,pentol mercon,20.0,Alun Alun Utara,Toko Mang Eka,,1,2025,10,2025-01-10_Toko Mang Eka
2025-02-10,E01,pentol telur puyuh,8.0,Alun Alun Utara,Toko Mang Eka,,2,2025,10,2025-02-10_Toko Mang Eka
2025-02-10,E02,pentol jamur,13.0,Alun Alun Utara,Toko Mang Eka,,2,2025,10,2025-02-10_Toko Mang Eka
2025-02-10,E03,pentol sosis,14.0,Alun Alun Utara,Toko Mang Eka,,2,2025,10,2025-02-10_Toko Mang Eka
2025-02-10,E04,pentol keju,17.0,Alun Alun Utara,Toko Mang Eka,,2,2025,10,2025-02-10_Toko Mang Eka
2025-02-10,E05,pentol mercon,15.0,Alun Alun Utara,Toko Mang Eka,,2,2025,10,2025-02-10_Toko Mang Eka
2025-03-10,E01,pentol telur puyuh,15.0,Alun Alun Utara,Toko Mang Eka,,3,2025,10,2025-03-10_Toko Mang Eka
2025-03-10,E02,pentol jamur,16.0,Alun Alun Utara,Toko Mang Eka,,3,2025,10,2025-03-10_Toko Mang Eka
2025-03-10,E03,pentol sosis,20.0,Alun Alun Utara,Toko Mang Eka,,3,2025,10,2025-03-10_Toko Mang Eka
2025-03-10,E04,pentol keju,9.0,Alun Alun Utara,Toko Mang Eka,,3,2025,10,2025-03-10_Toko Mang Eka
2025-03-10,E05,pentol mercon,7.0,Alun Alun Utara,Toko Mang Eka,,3,2025,10,2025-03-10_Toko Mang Eka
2025-04-10,E01,pentol telur puyuh,20.0,Alun Alun Utara,Toko Mang Eka,,4,2025,10,2025-04-10_Toko Mang Eka
2025-04-10,E02,pentol jamur,18.0,Alun Alun Utara,Toko Mang Eka,,4,2025,10,2025-04-10_Toko Mang Eka
2025-04-10,E03,pentol sosis,9.0,Alun Alun Utara,Toko Mang Eka,,4,2025,10,2025-04-10_Toko Mang Eka
2025-04-10,E04,pentol keju,6.0,Alun Alun Utara,Toko Mang Eka,,4,2025,10,2025-04-10_Toko Mang Eka
2025-04-10,E05,pentol mercon,14.0,Alun Alun Utara,Toko Mang Eka,,4,2025,10,2025-04-10_Toko Mang Eka
2025-05-10,E01,pentol telur puyuh,5.0,Alun Alun Utara,Toko Mang Eka,,5,2025,10,2025-05-10_Toko Mang Eka
2025-05-10,E02,pentol jamur,10.0,Alun Alun Utara,Toko Mang Eka,,5,2025,10,2025-05-10_Toko Mang Eka
2025-05-10,E03,pentol sosis,13.0,Alun Alun Utara,Toko Mang Eka,,5,2025,10,2025-05-10_Toko Mang Eka
2025-05-10,E04,pentol keju,17.0,Alun Alun Utara,Toko Mang Eka,,5,2025,10,2025-05-10_Toko Mang Eka
2025-05-10,E05,pentol mercon,20.0,Alun Alun Utara,Toko Mang Eka,,5,2025,10,2025-05-10_Toko Mang Eka
2025-06-10,E01,pentol telur puyuh,19.0,Alun Alun Utara,Toko Mang Eka,,6,2025,10,2025-06-10_Toko Mang Eka
2025-06-10,E02,pentol jamur,18.0,Alun Alun Utara,Toko Mang Eka,,6,2025,10,2025-06-10_Toko Mang Eka
2025-06-10,E03,pentol sosis,7.0,Alun Alun Utara,Toko Mang Eka,,6,2025,10,2025-06-10_Toko Mang Eka
2025-06-10,E04,pentol keju,5.0,Alun Alun Utara,Toko Mang Eka,,6,2025,10,2025-06-10_Toko Mang Eka
2025-06-10,E05,pentol mercon,8.0,Alun Alun Utara,Toko Mang Eka,,6,2025,10,2025-06-10_Toko Mang Eka
2025-07-10,E01,pentol telur puyuh,13.0,Alun Alun Utara,Toko Mang Eka,,7,2025,10,2025-07-10_Toko Mang Eka
2025-07-10,E02,pentol jamur,7.0,Alun Alun Utara,Toko Mang Eka,,7,2025,10,2025-07-10_Toko Mang Eka
2025-07-10,E03,pentol sosis,12.0,Alun Alun Utara,Toko Mang Eka,,7,2025,10,2025-07-10_Toko Mang Eka
2025-07-10,E04,pentol keju,16.0,Alun Alun Utara,Toko Mang Eka,,7,2025,10,2025-07-10_Toko Mang Eka
2025-07-10,E05,pentol mercon,7.0,Alun Alun Utara,Toko Mang Eka,,7,2025,10,2025-07-10_Toko Mang Eka
2025-08-10,E01,pentol telur puyuh,12.0,Alun Alun Utara,Toko Mang Eka,,8,2025,10,2025-08-10_Toko Mang Eka
2025-08-10,E02,pentol jamur,11.0,Alun Alun Utara,Toko Mang Eka,,8,2025,10,2025-08-10_Toko Mang Eka
2025-08-10,E03,pentol sosis,7.0,Alun Alun Utara,Toko Mang Eka,,8,2025,10,2025-08-10_Toko Mang Eka
2025-08-10,E04,pentol keju,13.0,Alun Alun Utara,Toko Mang Eka,,8,2025,10,2025-08-10_Toko Mang Eka
2025-08-10,E05,pentol mercon,15.0,Alun Alun Utara,Toko Mang Eka,,8,2025,10,2025-08-10_Toko Mang Eka
2025-09-10,E01,pentol telur puyuh,17.0,Alun Alun Utara,Toko Mang Eka,,9,2025,10,2025-09-10_Toko Mang Eka
2025-09-10,E02,pentol jamur,7.0,Alun Alun Utara,Toko Mang Eka,,9,2025,10,2025-09-10_Toko Mang Eka
2025-09-10,E03,pentol sosis,5.0,Alun Alun Utara,Toko Mang Eka,,9,2025,10,2025-09-10_Toko Mang Eka
2025-09-10,E04,pentol keju,7.0,Alun Alun Utara,Toko Mang Eka,,9,2025,10,2025-09-10_Toko Mang Eka
2025-09-10,E05,pentol mercon,5.0,Alun Alun Utara,Toko Mang Eka,,9,2025,10,2025-09-10_Toko Mang Eka
2025-10-10,E01,pentol telur puyuh,18.0,Alun Alun Utara,Toko Mang Eka,,10,2025,10,2025-10-10_Toko Mang Eka
2025-10-10,E02,pentol jamur,10.0,Alun Alun Utara,Toko Mang Eka,,10,2025,10,2025-10-10_Toko Mang Eka
2025-10-10,E03,pentol sosis,11.0,Alun Alun Utara,Toko Mang Eka,,10,2025,10,2025-10-10_Toko Mang Eka
2025-10-10,E04,pentol keju,15.0,Alun Alun Utara,Toko Mang Eka,,10,2025,10,2025-10-10_Toko Mang Eka
2025-10-10,E05,pentol mercon,19.0,Alun Alun Utara,Toko Mang Eka,,10,2025,10,2025-10-10_Toko Mang Eka
2025-11-10,E01,pentol telur puyuh,14.0,Alun Alun Utara,Toko Mang Eka,,11,2025,10,2025-11-10_Toko Mang Eka
2025-11-10,E02,pentol jamur,16.0,Alun Alun Utara,Toko Mang Eka,,11,2025,10,2025-11-10_Toko Mang Eka
2025-11-10,E03,pentol sosis,19.0,Alun Alun Utara,Toko Mang Eka,,11,2025,10,2025-11-10_Toko Mang Eka
2025-11-10,E04,pentol keju,19.0,Alun Alun Utara,Toko Mang Eka,,11,2025,10,2025-11-10_Toko Mang Eka
